$insert_id,distinct_id,time,event,colorTheme,luckyNumber
e54879c57df4e64eaf25be84df889212fd7bc023,2e3f6da0-c501-563b-a5a0-6e9de2bdd786,2023-03-07 01:18:30,page_view,indigo,2
065a462a55f4d1265b46fa988b4aaae735e0b519,2e3f6da0-c501-563b-a5a0-6e9de2bdd786,2023-02-03 05:43:43,page_view,violet,13
d9678a8cfe491008a432bd04adb5f06722549dd5,2e3f6da0-c501-563b-a5a0-6e9de2bdd786,2023-02-16 01:24:07,watch_video,yellow,42
a8b25b4e6be08a94250dec82b576d588726c6e64,2e3f6da0-c501-563b-a5a0-6e9de2bdd786,2023-03-05 08:25:28,watch_video,red,71
9804d3b2df26dc202addd5d7a27d8a3be2fa274a,dc6c5bac-e84d-52ba-814e-ab332c318e6f,2023-03-08 05:10:48,watch_video,red,29
ef8ddd508b845e61d0882198320e07ee5c91dfde,dc6c5bac-e84d-52ba-814e-ab332c318e6f,2023-02-21 04:12:10,watch_video,violet,3
379831c02419f4e64cfc37539ea0ba84565148f2,fe6be528-4e77-599c-a9b6-9f0f3aef25d8,2023-02-13 01:11:43,page_view,green,42
44001546edca9e07e86d6bd6df3c876dcad9eb06,fe6be528-4e77-599c-a9b6-9f0f3aef25d8,2023-02-26 12:23:30,log_in,violet,53
e9b77535fa27985d1b992e8558cbdf6ba106751e,fe6be528-4e77-599c-a9b6-9f0f3aef25d8,2023-03-08 08:13:20,watch_video,indigo,37
5a899994d1c0cb4ce80c39510e70bf484d2460c6,edaa5306-f443-5f6b-828d-4aec1bcf3d32,2023-03-16 12:06:32,button_click,violet,11
8c2b389e9169c6fc644ca6697e3e4818db4559ed,edaa5306-f443-5f6b-828d-4aec1bcf3d32,2023-02-17 12:39:42,button_click,violet,42
c3b4132920725d85e627c7b773e1612a2f58750e,edaa5306-f443-5f6b-828d-4aec1bcf3d32,2023-03-05 10:50:28,page_view,green,17
ce40e63cd5deec0951de8084addb50742383acc4,edaa5306-f443-5f6b-828d-4aec1bcf3d32,2023-02-11 11:43:01,watch_video,indigo,31
c0b15c69869f34d0445aa81007d618ae6abc38d1,edaa5306-f443-5f6b-828d-4aec1bcf3d32,2023-03-01 04:10:54,page_view,violet,42
3adfd9f3204a1e615880d2234aa4a64035ff3935,edaa5306-f443-5f6b-828d-4aec1bcf3d32,2023-02-05 01:28:55,log_in,green,61
b6b3de1cef08ca541d6898cbf8fdcff892590f20,edaa5306-f443-5f6b-828d-4aec1bcf3d32,2023-02-19 04:31:33,watch_video,indigo,11
cc6427905bf3b5330b53fc74ea90078ae283dd50,9b981f0c-8a36-50d1-a19b-c29489d8f125,2023-03-13 11:48:48,log_in,blue,42
7a5a772c5e72305087b923f5c577b1af76ab2585,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-03-10 02:40:26,page_view,violet,23
c70306cc3a6710a63d24ee14a60ed5849a63fc94,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-02-10 09:53:02,watch_video,blue,420
1388f8b4a3f8c4b850e0440a9f0386ab1e977e82,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-02-24 11:19:58,page_view,red,59
ec9cf8c5fc3999dde4e2a1d2179d2a9998b9d416,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-03-03 06:12:20,link_click,violet,7
2ac55a7e8107829a06dbb0fd9cfa9832c9eeb50d,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-03-16 12:14:55,page_view,red,47
dec4115f3c193858d0a4ec4dc1634f825d478f8f,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-03-12 12:22:49,watch_video,yellow,23
11ec9694d30a89c3f4e572c19a7482ee08cf56a8,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-02-24 07:08:40,link_click,indigo,42
848dd65419af8ca621ce9fd3d612e8b652f3454a,7277ebf1-f347-5155-a8ab-1873d66951ee,2023-02-22 01:09:06,link_click,green,19
ffcd503d48379cf57f534d890d14e608270fcb55,68ae9b16-9d0f-56b7-9840-f10587239cc8,2023-02-27 01:22:04,button_click,orange,73
f280a8371ca652aa80fef1b5c356b5052227521f,31d0000a-6291-5b0e-bad9-a09b37a6bb96,2023-02-24 04:19:42,page_view,green,29
556dc3fd17f58d79c0e83fe72c78dbcb47a937bf,f1932a0e-9aad-57a1-a890-0292c7121f2a,2023-03-03 03:47:01,page_view,violet,67
0d9071030c2a8bc9da5e713aa180fd2b6a8125b8,f1932a0e-9aad-57a1-a890-0292c7121f2a,2023-02-27 09:21:26,page_view,indigo,29
ba510b425504eade5afc758dfb218512dc4cc11b,f1932a0e-9aad-57a1-a890-0292c7121f2a,2023-02-02 09:01:45,watch_video,blue,67
01b6005a08c03ba5ceecca3d768067e4b1f112f1,f1932a0e-9aad-57a1-a890-0292c7121f2a,2023-02-25 02:15:44,log_in,violet,42
ad9ba5bcc8dba4a7188998d3d5622d9eb948ebd8,f1932a0e-9aad-57a1-a890-0292c7121f2a,2023-02-06 04:48:33,page_view,violet,3
9a0492ce96fc7151a736d529246fb4d0f973ff0a,8ab7bf4d-9072-56e5-b188-f81ef9dd1649,2023-02-23 03:13:49,link_click,violet,42
4e48af4cd26b69a6b417db10f0d3fa4b206be4e9,24470741-0e89-58d4-a296-6837a0a8bad2,2023-02-19 04:46:04,page_view,indigo,41
0fa4f996bc98873583eeb919001ae07ed008524f,24470741-0e89-58d4-a296-6837a0a8bad2,2023-03-04 01:14:43,watch_video,indigo,7
b8abbccc879c78e8b5ebb12bf8aa9023c3fc10bb,42317d42-a003-58f2-a391-8519c6c6b5f2,2023-02-09 03:29:21,watch_video,blue,41
4b51c93edbd04a3d90ca1deee8044544d5bfa8c9,c4e72d21-3008-5a76-875c-1a0e1e768da8,2023-02-22 09:24:17,watch_video,red,83
587fdb2c0deb07874bf05d86f3ad7ff0cef0bc5b,a2a87c4d-f046-57eb-82fd-422fefe55ea2,2023-03-09 02:27:15,watch_video,indigo,61
93eaeee9512d5b08488d4ca293880a1a1e96b2c7,6422d606-eeb9-51fe-8306-3fa87af877d2,2023-02-21 09:21:40,link_click,yellow,42
ab4eae2bac3b123e4d3794d89f8e8f66f1dbab0d,5c21b2c8-658f-5810-a975-6efce4d835f2,2023-02-27 10:01:42,watch_video,blue,61
59da6f6bbfdf2e2ed512bf17dda1b1a55236c5a0,8ae0b92f-8a3f-5dd3-8fce-6f627f0b1292,2023-03-02 07:01:01,link_click,green,420
0ec9401eac0b5e43f9633b47649a896ae607b31f,8ae0b92f-8a3f-5dd3-8fce-6f627f0b1292,2023-03-14 06:06:30,watch_video,red,41
5468eea45b0863867beb2ba19b53033b7723a480,8ae0b92f-8a3f-5dd3-8fce-6f627f0b1292,2023-02-25 12:40:18,link_click,red,97
c3b0926083c76ad0cf5905f8af72b9e6088e6bdc,e9e8e378-343b-5d83-8cab-b88553c91701,2023-02-06 07:52:21,log_in,yellow,53
8131ef48f48b907ceb1f194e04904aa024eadde1,e9e8e378-343b-5d83-8cab-b88553c91701,2023-03-15 09:22:31,page_view,yellow,5
384e92eedab2cfdb3693cf74b37bc6d365ee2b09,e9e8e378-343b-5d83-8cab-b88553c91701,2023-02-16 02:48:34,page_view,green,47
c8802e39bf18444e549ece48375e95f94ca18c05,e9e8e378-343b-5d83-8cab-b88553c91701,2023-03-05 05:48:06,log_in,indigo,3
16079ac97da19a2f6d72c5d078634c7cc8dec9cd,8b286486-447f-515b-8366-e795b5e4f0ec,2023-03-12 09:39:24,page_view,violet,5
2c088be7c63fafadf80cfcf9ee9c1b4794efe828,eee9e555-ef84-5e7b-a0e1-ab0ac84b24dc,2023-03-09 08:04:02,link_click,green,3
9910b572f35cb3ef740dd10097633f3010324a91,eee9e555-ef84-5e7b-a0e1-ab0ac84b24dc,2023-02-14 11:46:32,log_in,indigo,61
4e0f4fb9d20c1c93c2a1d9ecdf07499aca03b451,225651e6-9b62-5315-83b5-36928028b21b,2023-03-03 03:02:41,page_view,indigo,13
ce8d6ef85d9715445d739c8cde958340d79410a7,225651e6-9b62-5315-83b5-36928028b21b,2023-02-28 12:51:22,page_view,indigo,41
34e246b71e0f689f3a4e2687dcf92c9233aff622,225651e6-9b62-5315-83b5-36928028b21b,2023-03-10 09:38:46,page_view,blue,83
d556eec1e5d67eb021a213e240a69095323bc384,c8a43679-7c73-5e3c-a857-b6fba040a9e8,2023-02-02 05:02:36,watch_video,orange,2
2ba4400c2777389aefb81bbfa7e1156306250232,c8a43679-7c73-5e3c-a857-b6fba040a9e8,2023-03-16 07:09:14,watch_video,green,42
38efc11089d88325c72936231788e36d361e112d,d5a5a831-3b85-5c81-bf46-a509c3a7b043,2023-03-02 11:19:26,log_in,yellow,13
571555932ccb973e4fe1149de8ee367470e643ac,21f9baaf-7e56-5521-83c0-329236a4531c,2023-03-14 05:42:01,page_view,blue,59
56e33784d731512ceb5d983de8215015586c8316,92f3ea4d-522e-546c-bee6-faf9371e30a5,2023-02-24 10:26:21,page_view,red,59
2e7626f2a29d413a5dd6ffc4be1233d5a5a860e6,501b516c-6e91-53d3-aec7-0fe916af8625,2023-02-19 12:06:35,log_in,green,29
22020fea87488129a5cf91bb9ec97e1c09b6098d,ee4ef8e9-2258-5473-8258-6274b9728684,2023-03-09 01:37:41,page_view,green,42
2439ff7d405dd6fce11d9800706970d8ab250f6b,d6c08641-0884-5241-8cd0-ee7ff123a3fc,2023-02-27 02:00:12,watch_video,violet,97
7e0cf1e4d8fa81692fee7a349f2468f63112f98a,6a4c688c-40fb-5192-b1d6-8d46fd10b0f6,2023-02-04 10:49:18,watch_video,orange,17
5296d89a88fcfbb2932c2426e4f3209126717fa0,d9bdc940-ca4c-58c3-89ca-d05e96fd382a,2023-03-03 07:06:07,watch_video,orange,420
eaffe2a93a99d64b9f9bf3c0e091773605f4a7fc,9e4b6a43-1328-5005-8c53-4eb5f66f4ee4,2023-02-19 12:37:26,page_view,violet,47
a8e6203d44456f71580da32fd86ebd068ad660c3,9e4b6a43-1328-5005-8c53-4eb5f66f4ee4,2023-03-13 11:03:56,page_view,violet,37
d9d782da1ca47dca5eb51c19ec894be36c157571,dc2bb9b2-c8f0-515b-9353-250b6dd78aa3,2023-02-04 04:14:17,link_click,violet,73
2ac86e2c6d2f5ff1d9af1a4a9acf933b0b31227f,66a90d4b-fb3b-5231-aba5-d17663ae85d8,2023-02-18 07:47:10,watch_video,red,79
320b354e4b64d8d9d694830f9cbab56f8b12f572,8dd80a9e-440f-5dca-bf3f-fee1b606bf9b,2023-03-07 08:35:58,page_view,green,47
97689730ab8aa59a6488d07b3bcfcf1d700d97be,8c714939-6eed-5687-8ddc-70f71004e109,2023-03-13 06:14:45,page_view,blue,5
c9a194562cdd9d80bf2189d784b0d97307a1ee72,d4d740d0-1691-5709-adbb-ac41fe0b8528,2023-03-05 08:50:25,page_view,violet,13
f527a63b161fdc68358ec8240c2eec724b012c9f,a51df3c8-b2b4-5f48-9d27-75ec6900a533,2023-03-16 12:11:00,watch_video,green,17
98a62d9ff07566d507498b483d4096d27252ecf3,6f2bca6f-6d28-5443-8817-7a8b71761711,2023-03-02 06:57:19,page_view,indigo,73
1125e6084d812e22831e8199d760e7ae691d3a73,083e09c4-8d7d-548f-86a6-dc00a13b085c,2023-03-16 04:20:22,page_view,violet,59
0daa240e7b078382fd34ac3840705cb4300738bb,083e09c4-8d7d-548f-86a6-dc00a13b085c,2023-03-06 02:00:08,page_view,violet,29
857e01e0d2b4c2c7b2bc45fd339d11892ad4ae79,82c73bd1-e0ab-53db-be9e-8661cdee0c37,2023-03-01 09:01:26,link_click,violet,43
ba4768ff2e119a85c94d9c11f51990a2a4f1dc58,82c73bd1-e0ab-53db-be9e-8661cdee0c37,2023-03-07 06:41:47,watch_video,violet,43
ffb704bbdbfe075530cc200607afa05da3a131a0,c05ad5dd-c864-5f3b-a42b-84aaf5ab6d1b,2023-03-15 08:06:41,page_view,orange,7
9038a339defb7169fbff5f31ae2215be7392ba40,c05ad5dd-c864-5f3b-a42b-84aaf5ab6d1b,2023-02-15 10:39:07,watch_video,green,47
7b96e76e5cb8cc479bc9899da0b2e4837f2ee8c8,c05ad5dd-c864-5f3b-a42b-84aaf5ab6d1b,2023-03-01 07:48:28,watch_video,red,59
cc9f240f2fd2ccf731ac191413556c5a2a9dac66,c05ad5dd-c864-5f3b-a42b-84aaf5ab6d1b,2023-02-26 05:05:27,watch_video,orange,83
5ed603abd0e80c7fad2aac73eeb9fea71947bcd9,c05ad5dd-c864-5f3b-a42b-84aaf5ab6d1b,2023-02-26 01:30:23,watch_video,orange,3
62684004ebcb5c099168d2a52ed981ab77fc414b,55f3c2d7-8bae-58ff-879a-142cf6806e83,2023-03-11 04:39:26,link_click,violet,42
1f69fa7f8d4014ae9614c41811fde9b0960624ac,ac8f4118-8303-5b0b-9b25-8d6fca399a2c,2023-02-17 07:44:39,button_click,blue,71
036ed72997fee692f8deb14175ae63bbfeb84819,73e79ecb-4218-5e34-9f6e-86e75ffa21c6,2023-03-04 07:41:34,watch_video,orange,11
4841a084444487f653754873af9474be4f2c3906,73e79ecb-4218-5e34-9f6e-86e75ffa21c6,2023-03-11 10:32:33,button_click,orange,420
b4daeb3c947cfcc61ec77dd79e08076ee487a209,73e79ecb-4218-5e34-9f6e-86e75ffa21c6,2023-02-22 01:55:12,link_click,red,59
e2bd6bff95726765b5fd19c0a072328362384bd2,73e79ecb-4218-5e34-9f6e-86e75ffa21c6,2023-02-21 12:48:49,watch_video,green,43
f48100a02aca1e906e8eb6fcf945a8afd86cdc1d,73e79ecb-4218-5e34-9f6e-86e75ffa21c6,2023-03-09 05:58:46,page_view,blue,79
326f0d7be9aede421b165ffc068e9be85d06423c,4432139f-c08f-5d4e-8549-c35e94ed7fd7,2023-02-11 06:54:01,watch_video,indigo,11
5202c9a12ed63082fe901d945b8a5e747ab050e9,4432139f-c08f-5d4e-8549-c35e94ed7fd7,2023-02-07 07:55:50,page_view,violet,41
9e932009736c42cd55cb2cb08e9114e0da645947,4432139f-c08f-5d4e-8549-c35e94ed7fd7,2023-03-16 12:11:45,page_view,blue,3
78971a843cf02542b8e6c4ee3ac023080035dfe6,4432139f-c08f-5d4e-8549-c35e94ed7fd7,2023-03-12 05:05:23,watch_video,green,31
3d1064a2d082c2fe6e4c80a74e60fdc33440d1b1,58af12f6-e9c3-598b-a450-636b00fb4c5c,2023-03-15 11:59:57,watch_video,green,11
f418d6eba09f8f052c494b9301d2200fde5ca888,fd211bf0-4bd0-5e33-9445-9124c5eb0c92,2023-03-03 12:46:35,page_view,indigo,53
7e4f297c4ce68a0575a231f5299f612e9fe9f0bc,fd211bf0-4bd0-5e33-9445-9124c5eb0c92,2023-03-06 04:39:22,log_in,violet,53
002e4bbe62d77573f11e32a0a0561916aa1d157f,5201badf-8505-58fd-bcd5-68a52e26697b,2023-02-11 07:40:34,page_view,green,3
95904afbb8776abe20537fcad169bfd466ad3613,62a4be6c-c21b-5d2b-9406-8dc242b8828b,2023-03-14 05:44:36,watch_video,yellow,11
396c00b44c6186d9d9051501bbec2c34991294b0,0065c15e-294a-591c-a840-a090383f25d6,2023-02-26 09:19:09,watch_video,orange,17
ea7669b9a38009a435a12bc9feb8d3bfcdca2ac6,70659d99-1daa-5997-a39f-ae1083b24575,2023-03-16 12:50:57,watch_video,indigo,47
76f324a44fbfe5ea1b66e3639dc2d7ef47b03e61,70659d99-1daa-5997-a39f-ae1083b24575,2023-03-07 06:29:36,watch_video,blue,61
58ade405bfc65bd98fa02197d2db4255a75ca24b,1698fb32-a493-5fd6-9406-16001075fa9c,2023-02-14 11:00:02,watch_video,blue,42
d961e386f0d82c49dceedec5b6edf82ed11244a4,92b82b34-9a01-50fd-b873-be0571c4b692,2023-03-02 05:31:23,page_view,indigo,3
99d0cc0c8fe2be760cbc940c39c1dd8f0545e5bb,92b82b34-9a01-50fd-b873-be0571c4b692,2023-03-04 08:31:18,button_click,blue,13
636ee0d6b8618372bd00d61697d2ed7566b2a457,95604add-ed4b-5520-8dbb-57716fd49930,2023-03-12 01:55:02,page_view,blue,31
38f7240c646c6f4021d3a80a60d4de30dd784cde,95604add-ed4b-5520-8dbb-57716fd49930,2023-03-16 11:40:01,page_view,violet,73
455370b669b22bdc1372d89467afc195404215a8,95604add-ed4b-5520-8dbb-57716fd49930,2023-02-10 08:24:22,page_view,blue,89
feba90f612e7efc9edfba70b5476ef88d6f6c54c,acacbf01-b0a2-59cf-8b8c-37b60d143f3e,2023-02-17 08:00:37,watch_video,orange,83
48f4ee72eaa4c2acb9f864f067308de9bbfc5215,acacbf01-b0a2-59cf-8b8c-37b60d143f3e,2023-03-11 02:33:18,page_view,violet,420
a146715bfa458420762045767ccdddeeab3ab935,181742ce-9be7-53b7-8651-4a8f0e624f88,2023-03-03 03:49:33,page_view,violet,29
24ecd53a92ad2f53faec34981eca810268977853,181742ce-9be7-53b7-8651-4a8f0e624f88,2023-03-03 02:37:05,watch_video,indigo,42
898e021fa83576af9c50eaa1540e3211cc733347,d6e19af4-8e07-5240-aa2c-42651f0d6722,2023-03-03 08:17:10,watch_video,red,47
60649b9600efa215ff8dc626339f5f12d00fcc37,d6e19af4-8e07-5240-aa2c-42651f0d6722,2023-02-26 01:48:06,watch_video,red,79
66f6bedcc2779a2f600ef0c17e9ce627f798c839,d6e19af4-8e07-5240-aa2c-42651f0d6722,2023-03-13 01:41:24,link_click,indigo,5
b115016450286125d0830a590369a857d7633ffe,a11786ec-0340-5831-97e7-b9d77df1921f,2023-02-22 03:35:49,watch_video,blue,3
591a00ad731f088c6c5edbd0915c152ec5343285,22c0f77a-c1b7-5e81-becf-e5c9125234dc,2023-02-23 07:38:11,watch_video,violet,42
f3c917f2fb09f9f2ed82dd74f7809e0288031d80,22c0f77a-c1b7-5e81-becf-e5c9125234dc,2023-03-02 07:28:59,watch_video,blue,42
371f67bd3875bc49ba2c0110cb5bdc5fd28602ca,b984e5cf-c14f-5943-9376-3d5375728b9d,2023-03-12 12:16:23,watch_video,yellow,11
7b8ce59b6e4bf9de275d4903cf7b6bf807b01d5a,b984e5cf-c14f-5943-9376-3d5375728b9d,2023-03-05 07:07:43,watch_video,yellow,11
53b43b4d69036d4503b2fb857ea3e242acbc6f12,c640ca50-cf26-5b4b-a419-a283c56c8e79,2023-03-06 05:14:49,watch_video,orange,42
431d32b620a4cebc92528f412b6e4f93313a94ac,0767c831-45a2-5222-b5cc-ef741eea2af9,2023-03-12 04:23:13,page_view,green,67
c62e04b7c2ad0cf82d3b57f88651b72a8d64f30f,32565e66-60a7-536e-a961-7468430cfa12,2023-02-27 01:35:28,log_in,blue,41
12133a29ef3c3fca0e84cabe089e1c3df169fec3,32565e66-60a7-536e-a961-7468430cfa12,2023-03-06 08:47:10,page_view,violet,11
c1926fd046bd979d43f726342c1e1a3d19200db7,11f7f8a0-c248-5916-8ecf-a409fd2d55a4,2023-02-23 02:26:17,watch_video,yellow,79
b58dbfd013969a4b2062dde6e617230aa4b0d2ce,68e79bb5-0636-5cdc-b321-2b3af2ab8f97,2023-03-10 05:43:46,page_view,violet,13
41c1f2947ff44ad1ddfb2d94e3e40726ab3da90a,68e79bb5-0636-5cdc-b321-2b3af2ab8f97,2023-03-02 01:04:58,page_view,blue,42
11e6ca4f2d51b7cb6fd9f4a7de9f29d513ccbcf6,d0068f41-e2c8-5e5c-abe6-166df62d59ec,2023-02-06 02:21:10,watch_video,indigo,97
70b1b502f4adb5424a2b6c44615e5a5bdaa8b160,751b26c3-c9e9-5b9a-9613-40a7d3a18c28,2023-03-14 03:19:02,page_view,violet,11
eb913cc1c52fe45d174d28e822f55983c3807ec5,8f2bf2d8-e4f9-59c1-8ed5-418f45217803,2023-03-02 10:08:10,link_click,green,42
3d6d5b0a7c1810286be8ae7f205c8f44ec9b3361,8f2bf2d8-e4f9-59c1-8ed5-418f45217803,2023-03-16 03:44:56,page_view,green,89
5e275d9bc410562779211da4d20289bef5331fe9,e2739b97-0711-5042-a65d-da00a40e7e15,2023-02-13 11:55:24,link_click,green,31
c656777912727cb9404a151364ed1b88dd2869e6,e2739b97-0711-5042-a65d-da00a40e7e15,2023-02-25 11:45:28,link_click,blue,41
f44cd64a0e41113eed74afc5b87d8029e7dfbc25,e2739b97-0711-5042-a65d-da00a40e7e15,2023-03-06 01:57:52,link_click,orange,42
d8d68ff04ec08808e5e6cdb9e5a69d815e9e348f,e2739b97-0711-5042-a65d-da00a40e7e15,2023-02-12 10:12:57,watch_video,green,47
42578769669f84ddcc37781ea205f77a6d8b2f87,c55cb4bc-e605-5c80-b63a-2c5434c5345c,2023-02-12 12:19:26,watch_video,violet,7
42e37721d61a9df8c6a07b2fb8d45baf33443182,c55cb4bc-e605-5c80-b63a-2c5434c5345c,2023-03-02 10:25:44,button_click,red,61
9865bc5b304e32a364743a59bdd33b57658c1e4f,c55cb4bc-e605-5c80-b63a-2c5434c5345c,2023-02-18 03:31:35,button_click,yellow,3
909ae5dfa205dc3df9dbcae106e4a135bd098138,2974b763-a290-5ff1-86bd-2d8c2ed01cda,2023-03-09 06:03:43,log_in,red,79
5972c1f6ed614f40920a9a1ee72092653135195c,2974b763-a290-5ff1-86bd-2d8c2ed01cda,2023-03-11 10:29:01,page_view,violet,37
51b8d6161e68acae474a72ffa0f0fb69c2f42672,ac6525e3-47c7-5e2a-8767-c82be91849af,2023-03-05 01:48:46,watch_video,indigo,19
0d0be3a5fa7f5384ba72f0a17a20383cf9383d91,e6dc355a-9f29-5b63-ba82-dd0f6931dc32,2023-03-07 05:34:59,log_in,indigo,43
5b9dc52891bb2ea84078469a27492a058b6c73a8,e6dc355a-9f29-5b63-ba82-dd0f6931dc32,2023-02-04 05:23:02,page_view,green,11
689ebb8d09a32b5431add075bd4ca6ab6c55cdeb,e6dc355a-9f29-5b63-ba82-dd0f6931dc32,2023-02-23 01:45:43,watch_video,green,59
e4a5140496b96f5f954915cd2a876bbbbc9b169d,e6dc355a-9f29-5b63-ba82-dd0f6931dc32,2023-03-05 11:20:56,log_in,red,42
61fa686938da84bceaa0c84bec1cff53a4ddc754,e6dc355a-9f29-5b63-ba82-dd0f6931dc32,2023-03-02 04:06:51,page_view,orange,3
911c4f9584f1b118bc50a5d12382c67b23672875,e6dc355a-9f29-5b63-ba82-dd0f6931dc32,2023-03-13 11:18:36,page_view,green,79
ecd103cbc37eabf49e31850b7527b7c3c655bc68,076ea591-008c-5d64-ad1a-e1f94bb01cb9,2023-03-11 01:32:59,page_view,green,79
6599daf48f4c6eb96374910ac2a23b58e39509be,076ea591-008c-5d64-ad1a-e1f94bb01cb9,2023-03-14 01:13:41,watch_video,green,42
2b2d6a108ac88ba58dfaeb8f08de93386315b3ec,076ea591-008c-5d64-ad1a-e1f94bb01cb9,2023-03-06 07:27:03,watch_video,violet,42
ad1c8d4e5745c4a256c6f202e1bda68e411f8885,076ea591-008c-5d64-ad1a-e1f94bb01cb9,2023-03-04 10:38:41,button_click,violet,37
d1c579c85259ac9688aa51cdcca9a43d30bd513f,076ea591-008c-5d64-ad1a-e1f94bb01cb9,2023-02-25 05:21:53,watch_video,green,43
ae01484253fb6fe5224eb3fb5aaa42329afdcd04,3c6524c1-4e4e-55c7-a8af-fd2a17fcc911,2023-03-02 11:58:32,page_view,blue,2
cf6be08afa1a851272c8b7432596e09853e94498,3c6524c1-4e4e-55c7-a8af-fd2a17fcc911,2023-03-03 04:41:18,log_in,orange,3
a4636ec1774167373d977541dad40c6753c0c519,dd51c832-a41d-5498-a26f-2c3428574618,2023-03-16 07:42:49,watch_video,red,19
549d14c97b16255ca69d8fd13ecb2eb051e9eacb,dd51c832-a41d-5498-a26f-2c3428574618,2023-02-06 02:18:07,page_view,blue,31
d27e969003217c3ba8d074ff78dcdd634f5c4101,dd51c832-a41d-5498-a26f-2c3428574618,2023-03-16 10:06:05,page_view,yellow,47
62377e390877f9a1b5656f6ee0ba49f4e581b7be,dd51c832-a41d-5498-a26f-2c3428574618,2023-02-24 09:54:51,page_view,green,42
fa55bb732abe79760b6315a9c662b9a9d5bf7fe8,dd51c832-a41d-5498-a26f-2c3428574618,2023-03-05 03:35:40,link_click,blue,43
15194b63938ed90942018c4972207558b6295371,dd51c832-a41d-5498-a26f-2c3428574618,2023-03-16 09:42:51,link_click,green,79
39b0facaf4ee9ab026898336a36dbeb451c5b35b,dd51c832-a41d-5498-a26f-2c3428574618,2023-03-01 12:33:36,button_click,blue,83
36d2b49526a72dabac712b6f7e6b826e4ee95741,dd51c832-a41d-5498-a26f-2c3428574618,2023-03-08 06:19:11,watch_video,blue,11
0c9f3dea2aad5de902a0f354c20d434859446aa7,9922d186-16bf-503f-8d07-d450990a62d8,2023-03-04 04:41:35,page_view,red,31
6149058ff09ddefb3dd450eca1b536c7fab5fe95,9922d186-16bf-503f-8d07-d450990a62d8,2023-03-03 09:01:29,watch_video,green,42
aff7aa95e6932b2685eff57568b6001469c0eada,c21dd252-1faf-58e7-898e-354cd534e718,2023-03-07 11:53:03,link_click,violet,29
440439e17029a09650058c85e11f95a5b6f16772,c21dd252-1faf-58e7-898e-354cd534e718,2023-03-09 11:48:58,link_click,violet,29
a987326ccdd8123d0c86486b08a56ccbe0bd268a,1c0ea6d6-bc30-5190-b11a-bb0c49b246d4,2023-02-27 10:00:50,log_in,violet,41
fba47631102bd7723d2a5ee08ee5603930901123,042cd95a-02b4-5581-b5c2-7cd7e9556d04,2023-03-13 10:00:41,watch_video,indigo,71
1c569a91568e5f1d2236b3e72fd498a7359772f6,042cd95a-02b4-5581-b5c2-7cd7e9556d04,2023-03-16 08:18:23,watch_video,indigo,73
f675842bfe8eaef4aef650c8d68112adb641c016,042cd95a-02b4-5581-b5c2-7cd7e9556d04,2023-02-22 12:32:59,page_view,violet,41
37df89736bd88edea9862699ce73670654782135,cc9a399b-add4-5624-8771-25c8b6506c87,2023-03-06 06:54:38,log_in,violet,7
be79aa18498bb3fcfa464fb0d41080ed52d27dbe,e5949865-f96f-5d3a-bbbf-968de33e35d6,2023-03-03 09:59:20,link_click,orange,73
90d038e326dac391ad93aa3d78a528ecc1a7fa58,80fa880a-607a-5d26-86c5-c09229f8f7e9,2023-03-12 11:01:46,button_click,violet,11
6cb51abc583b20903af83ce313a98868c42be9f8,a99f0ac2-9c2a-5006-b405-ae3f2a070369,2023-02-12 12:01:43,link_click,green,23
cc4544f55a89c1fa5ef73550cf294840364dd4fe,a99f0ac2-9c2a-5006-b405-ae3f2a070369,2023-03-09 08:02:16,log_in,violet,61
541cb9c25af32f5e01faaa9fccd6678a1fe24083,eedb6c87-df42-570c-9f6c-1e3124853d05,2023-02-20 03:29:15,watch_video,orange,19
7f7c3c8e061ea3406e5c2996a895cf6a8fb5bf60,eedb6c87-df42-570c-9f6c-1e3124853d05,2023-03-06 08:35:11,log_in,orange,89
b0a7a945bdff3a9447f39c22327fb010d7d3cfb8,63f9e81b-adb1-509a-8c4d-6f7e5085c6be,2023-03-11 03:47:55,page_view,indigo,29
aae938b91296194c6bf489ffe754268abe4d68dd,63f9e81b-adb1-509a-8c4d-6f7e5085c6be,2023-02-05 04:31:39,page_view,violet,37
9328b4fae17062f58c1ddf07ca9df60614838ebe,8634fab1-3b5e-51d4-9df6-2b10ba732f1f,2023-03-02 09:35:51,button_click,red,42
3efe9bcf789fffb76d012d27674b8e13c9c803d5,24fa113c-28c0-56fe-85ce-f2dd93d24d01,2023-03-16 09:02:03,page_view,red,29
c369e9d343e85c4c0346772dbb2768a0209932f2,24fa113c-28c0-56fe-85ce-f2dd93d24d01,2023-03-15 01:19:33,watch_video,indigo,61
55bc11211ebe5cd036ed3c096cf77dd0e6e3327e,a949ee3a-7366-5bc9-be78-338b64d00893,2023-03-09 08:42:54,page_view,red,13
